side,price,size
OrderSide.BUY,121.86,3
OrderSide.BUY,121.83,1
OrderSide.BUY,121.82000000000001,2
OrderSide.BUY,121.81,3
OrderSide.BUY,121.81,3
OrderSide.BUY,121.79,2
OrderSide.BUY,121.79,1
OrderSide.BUY,121.79,2
OrderSide.BUY,121.75,5
OrderSide.BUY,121.7,2
OrderSide.BUY,121.7,4
OrderSide.BUY,121.7,1
OrderSide.BUY,121.69,3
OrderSide.BUY,121.68,3
OrderSide.BUY,121.68,1
OrderSide.BUY,121.67,4
OrderSide.BUY,121.66,1
OrderSide.BUY,121.66,5
OrderSide.BUY,121.66,1
OrderSide.BUY,121.66,2
OrderSide.BUY,121.65,3
OrderSide.BUY,121.64,2
OrderSide.BUY,121.64,4
OrderSide.BUY,121.64,6
OrderSide.BUY,121.64,3
OrderSide.BUY,121.64,2
OrderSide.BUY,121.64,3
OrderSide.BUY,121.63,2
OrderSide.BUY,121.63,1
OrderSide.BUY,121.62,2
OrderSide.BUY,121.61,2
OrderSide.BUY,121.61,5
OrderSide.BUY,121.57000000000001,3
OrderSide.BUY,121.56,2
OrderSide.BUY,121.55,1
OrderSide.BUY,121.53,1
OrderSide.BUY,121.51,3
OrderSide.BUY,121.5,1
OrderSide.BUY,121.5,1
OrderSide.BUY,121.5,5
OrderSide.BUY,121.49000000000001,6
OrderSide.BUY,121.49000000000001,1
OrderSide.BUY,121.48,3
OrderSide.BUY,121.48,1
OrderSide.BUY,121.48,5
OrderSide.BUY,121.47,3
OrderSide.BUY,121.46000000000001,5
OrderSide.BUY,121.45,1
OrderSide.BUY,121.44,2
OrderSide.BUY,121.44,2
OrderSide.BUY,121.44,3
OrderSide.BUY,121.39,2
OrderSide.BUY,121.38,3
OrderSide.BUY,121.38,2
OrderSide.BUY,121.38,3
OrderSide.BUY,121.37,4
OrderSide.BUY,121.36,4
OrderSide.BUY,121.35000000000001,3
OrderSide.BUY,121.33,4
OrderSide.BUY,121.28,1
OrderSide.BUY,121.25,1
OrderSide.BUY,121.24000000000001,1
OrderSide.BUY,121.24000000000001,2
OrderSide.BUY,121.24000000000001,2
OrderSide.BUY,121.24000000000001,2
OrderSide.BUY,121.24000000000001,4
OrderSide.BUY,121.24000000000001,2
OrderSide.BUY,121.24000000000001,3
OrderSide.BUY,121.23,2
OrderSide.BUY,121.23,4
OrderSide.BUY,121.22,3
OrderSide.BUY,121.22,2
OrderSide.BUY,121.2,4
OrderSide.BUY,121.16,1
OrderSide.BUY,121.12,2
OrderSide.BUY,121.01,3
OrderSide.BUY,120.44,1
OrderSide.BUY,120.43,2
OrderSide.BUY,120.4,1
OrderSide.BUY,120.36,10
OrderSide.BUY,120.35000000000001,1
OrderSide.BUY,120.3,6
OrderSide.BUY,120.28,2
OrderSide.BUY,120.27,2
OrderSide.BUY,120.26,3
OrderSide.BUY,120.22,1
OrderSide.BUY,120.22,5
OrderSide.BUY,120.2,5
OrderSide.BUY,120.13,2
OrderSide.BUY,120.10000000000001,2
OrderSide.BUY,120.08,4
OrderSide.BUY,120.08,1
OrderSide.BUY,120.06,2
OrderSide.BUY,120.02,1
OrderSide.BUY,120.01,2
OrderSide.BUY,119.99000000000001,1
OrderSide.BUY,119.97,3
OrderSide.BUY,119.96000000000001,4
OrderSide.BUY,119.93,1
OrderSide.BUY,119.93,3
OrderSide.BUY,119.91,2
OrderSide.BUY,119.91,2
OrderSide.BUY,119.91,6
OrderSide.BUY,119.91,3
OrderSide.BUY,119.9,11
OrderSide.BUY,119.9,2
OrderSide.BUY,119.9,2
OrderSide.BUY,119.9,1
OrderSide.BUY,119.89,2
OrderSide.BUY,119.89,1
OrderSide.BUY,119.88,1
OrderSide.BUY,119.88,4
OrderSide.BUY,119.88,5
OrderSide.BUY,119.87,4
OrderSide.BUY,119.87,5
OrderSide.BUY,119.87,3
OrderSide.BUY,119.87,1
OrderSide.BUY,119.87,1
OrderSide.BUY,119.86,1
OrderSide.BUY,119.86,2
OrderSide.BUY,119.86,3
OrderSide.BUY,119.86,3
OrderSide.BUY,119.85000000000001,4
OrderSide.BUY,119.84,1
OrderSide.BUY,119.8,5
OrderSide.BUY,119.8,6
OrderSide.BUY,119.8,3
OrderSide.BUY,119.79,3
OrderSide.BUY,119.79,2
OrderSide.BUY,119.79,5
OrderSide.BUY,119.79,5
OrderSide.BUY,119.79,2
OrderSide.BUY,119.78,1
OrderSide.BUY,119.78,2
OrderSide.BUY,119.77,3
OrderSide.BUY,119.77,5
OrderSide.BUY,119.76,1
OrderSide.BUY,119.74000000000001,3
OrderSide.BUY,119.74000000000001,1
OrderSide.BUY,119.73,1
OrderSide.BUY,119.73,1
OrderSide.BUY,119.72,3
OrderSide.BUY,119.72,2
OrderSide.BUY,119.72,5
OrderSide.BUY,119.72,3
OrderSide.BUY,119.71000000000001,3
OrderSide.BUY,119.7,4
OrderSide.BUY,119.69,1
OrderSide.BUY,119.64,2
OrderSide.BUY,119.61,1
OrderSide.BUY,119.61,3
OrderSide.BUY,119.61,1
OrderSide.BUY,119.57000000000001,9
OrderSide.BUY,119.56,4
OrderSide.BUY,119.56,2
OrderSide.BUY,119.54,3
OrderSide.BUY,119.54,1
OrderSide.BUY,119.53,2
OrderSide.BUY,119.53,2
OrderSide.BUY,119.53,1
OrderSide.BUY,119.53,2
OrderSide.BUY,119.53,1
OrderSide.BUY,119.52,1
OrderSide.BUY,119.52,2
OrderSide.BUY,119.51,7
OrderSide.BUY,119.51,1
OrderSide.BUY,119.51,2
OrderSide.BUY,119.5,4
OrderSide.BUY,119.5,1
OrderSide.BUY,119.5,2
OrderSide.BUY,119.5,6
OrderSide.BUY,119.5,2
OrderSide.BUY,119.49000000000001,3
OrderSide.BUY,119.48,2
OrderSide.BUY,119.48,2
OrderSide.BUY,119.47,2
OrderSide.BUY,119.46000000000001,4
OrderSide.BUY,119.45,5
OrderSide.BUY,119.44,3
OrderSide.BUY,119.44,3
OrderSide.BUY,119.44,2
OrderSide.BUY,119.42,2
OrderSide.BUY,119.41,4
OrderSide.BUY,119.28,3
OrderSide.BUY,119.12,1
OrderSide.BUY,119.12,2
OrderSide.BUY,119.12,1
OrderSide.BUY,119.03,2
OrderSide.BUY,119.03,5
OrderSide.BUY,119.03,1
OrderSide.BUY,119.03,3
OrderSide.BUY,119.02,2
OrderSide.BUY,119.01,2
OrderSide.BUY,119.01,2
OrderSide.BUY,119.01,4
OrderSide.BUY,119.0,4
OrderSide.BUY,118.98,1
OrderSide.BUY,118.95,1
OrderSide.BUY,118.94,3
OrderSide.BUY,118.94,3
OrderSide.BUY,118.92,2
OrderSide.BUY,118.9,2
OrderSide.BUY,118.9,1
OrderSide.BUY,118.9,2
OrderSide.BUY,118.88,7
OrderSide.BUY,118.87,7
OrderSide.BUY,118.85000000000001,2
OrderSide.BUY,118.83,1
OrderSide.BUY,118.8,5
OrderSide.BUY,118.79,2
OrderSide.BUY,118.77,1
OrderSide.BUY,118.75,2
OrderSide.BUY,118.75,1
OrderSide.BUY,118.75,3
OrderSide.BUY,118.74000000000001,2
OrderSide.BUY,118.7,3
OrderSide.BUY,118.7,1
OrderSide.BUY,118.7,2
OrderSide.BUY,118.69,1
OrderSide.BUY,118.69,3
OrderSide.BUY,118.69,2
OrderSide.BUY,118.69,1
OrderSide.BUY,118.68,4
OrderSide.BUY,118.67,2
OrderSide.BUY,118.66,1
OrderSide.BUY,118.66,2
OrderSide.BUY,118.66,1
OrderSide.BUY,118.64,1
OrderSide.BUY,118.64,2
OrderSide.BUY,118.63,2
OrderSide.BUY,118.63,2
OrderSide.BUY,118.62,2
OrderSide.BUY,118.61,2
OrderSide.BUY,118.60000000000001,3
OrderSide.BUY,118.58,2
OrderSide.BUY,118.58,2
OrderSide.BUY,118.56,4
OrderSide.BUY,118.56,6
OrderSide.BUY,118.49000000000001,1
OrderSide.BUY,118.42,8
OrderSide.BUY,118.42,2
OrderSide.BUY,118.41,2
OrderSide.BUY,118.4,2
OrderSide.BUY,118.4,4
OrderSide.BUY,118.4,1
OrderSide.BUY,118.39,3
OrderSide.BUY,118.39,1
OrderSide.BUY,118.36,1
OrderSide.BUY,118.36,2
OrderSide.BUY,118.36,1
OrderSide.BUY,118.36,1
OrderSide.BUY,118.35000000000001,4
OrderSide.BUY,118.35000000000001,4
OrderSide.BUY,118.35000000000001,1
OrderSide.BUY,118.35000000000001,1
OrderSide.BUY,118.35000000000001,1
OrderSide.BUY,118.35000000000001,2
OrderSide.BUY,118.35000000000001,2
OrderSide.BUY,118.35000000000001,2
OrderSide.BUY,118.33,1
OrderSide.BUY,118.33,4
OrderSide.BUY,118.33,5
OrderSide.BUY,118.33,2
OrderSide.BUY,118.32000000000001,1
OrderSide.BUY,118.32000000000001,5
OrderSide.BUY,118.31,3
OrderSide.BUY,118.05,6
OrderSide.BUY,118.04,2
OrderSide.BUY,118.04,4
OrderSide.BUY,118.04,5
OrderSide.BUY,118.03,2
OrderSide.BUY,118.03,1
OrderSide.BUY,118.03,3
OrderSide.BUY,118.03,3
OrderSide.BUY,118.02,3
OrderSide.BUY,118.02,3
OrderSide.BUY,118.02,4
OrderSide.BUY,118.02,1
OrderSide.BUY,118.02,2
OrderSide.BUY,118.02,3
OrderSide.BUY,118.02,1
OrderSide.BUY,118.02,1
OrderSide.BUY,118.01,4
OrderSide.BUY,118.01,7
OrderSide.BUY,118.01,1
OrderSide.BUY,118.0,9
OrderSide.BUY,118.0,6
OrderSide.BUY,118.0,1
OrderSide.BUY,117.99000000000001,6
OrderSide.BUY,117.98,1
OrderSide.BUY,117.98,1
OrderSide.BUY,117.98,2
OrderSide.BUY,117.98,2
OrderSide.BUY,117.97,2
OrderSide.BUY,117.95,3
OrderSide.BUY,117.95,1
OrderSide.BUY,117.91,1
OrderSide.BUY,117.77,1
OrderSide.BUY,117.77,3
OrderSide.BUY,117.77,4
OrderSide.BUY,117.76,2
OrderSide.BUY,117.76,1
OrderSide.BUY,117.76,3
OrderSide.BUY,117.75,2
OrderSide.BUY,117.75,3
OrderSide.BUY,117.75,4
OrderSide.BUY,117.75,1
OrderSide.BUY,117.75,2
OrderSide.BUY,117.74000000000001,1
OrderSide.BUY,117.74000000000001,3
OrderSide.BUY,117.74000000000001,1
OrderSide.BUY,117.72,1
OrderSide.BUY,117.69,3
OrderSide.BUY,117.69,3
OrderSide.BUY,117.67,4
OrderSide.BUY,117.67,2
OrderSide.BUY,117.65,3
OrderSide.BUY,117.64,1
OrderSide.BUY,117.64,2
OrderSide.BUY,117.64,3
OrderSide.BUY,117.63,3
OrderSide.BUY,117.62,5
OrderSide.BUY,117.61,3
OrderSide.BUY,117.61,2
OrderSide.BUY,117.59,2
OrderSide.BUY,117.57000000000001,2
OrderSide.BUY,117.56,1
OrderSide.BUY,117.55,3
OrderSide.BUY,117.54,2
OrderSide.BUY,117.54,2
OrderSide.BUY,117.53,2
OrderSide.BUY,117.52,2
OrderSide.BUY,117.48,3
OrderSide.BUY,117.47,1
OrderSide.BUY,117.47,1
OrderSide.BUY,117.47,4
OrderSide.BUY,117.47,1
OrderSide.BUY,117.45,1
OrderSide.BUY,117.45,2
OrderSide.BUY,117.44,6
OrderSide.BUY,117.44,3
OrderSide.BUY,117.39,6
OrderSide.BUY,117.38,1
OrderSide.BUY,117.38,2
OrderSide.BUY,117.38,3
OrderSide.BUY,117.38,5
OrderSide.BUY,117.38,2
OrderSide.BUY,117.37,2
OrderSide.BUY,117.36,5
OrderSide.BUY,117.33,2
OrderSide.BUY,117.32000000000001,1
OrderSide.BUY,117.32000000000001,3
OrderSide.BUY,117.32000000000001,3
OrderSide.BUY,117.28,1
OrderSide.BUY,117.27,3
OrderSide.BUY,117.26,4
OrderSide.BUY,117.25,1
OrderSide.BUY,117.25,1
OrderSide.BUY,117.25,5
OrderSide.BUY,117.25,1
OrderSide.BUY,117.24000000000001,2
OrderSide.BUY,117.23,3
OrderSide.BUY,117.23,3
OrderSide.BUY,117.22,3
OrderSide.BUY,117.22,5
OrderSide.BUY,117.2,3
OrderSide.BUY,117.2,1
OrderSide.BUY,116.05,1
OrderSide.BUY,116.05,8
OrderSide.BUY,116.05,2
OrderSide.BUY,116.04,2
OrderSide.BUY,116.03,1
OrderSide.BUY,116.03,1
OrderSide.BUY,116.03,2
OrderSide.BUY,116.01,3
OrderSide.BUY,116.01,1
OrderSide.BUY,115.97,1
OrderSide.BUY,115.96000000000001,1
OrderSide.BUY,115.96000000000001,3
OrderSide.BUY,115.95,2
OrderSide.BUY,115.95,2
OrderSide.BUY,115.91,3
OrderSide.BUY,115.9,3
OrderSide.BUY,115.9,3
OrderSide.BUY,115.9,1
OrderSide.BUY,115.88,1
OrderSide.BUY,115.86,4
OrderSide.BUY,115.86,4
OrderSide.BUY,115.83,2
OrderSide.BUY,115.76,2
OrderSide.BUY,115.75,2
OrderSide.BUY,115.75,2
OrderSide.BUY,115.74000000000001,3
OrderSide.BUY,115.66,4
OrderSide.BUY,114.65,2
OrderSide.BUY,114.64,4
OrderSide.BUY,114.64,4
OrderSide.BUY,114.64,7
OrderSide.BUY,114.63,3
OrderSide.BUY,114.63,2
OrderSide.BUY,114.63,3
OrderSide.BUY,114.62,1
OrderSide.BUY,114.59,2
OrderSide.BUY,114.59,2
OrderSide.BUY,114.59,2
OrderSide.BUY,114.58,7
OrderSide.BUY,114.58,2
OrderSide.BUY,114.58,2
OrderSide.BUY,114.57000000000001,2
OrderSide.BUY,114.56,4
OrderSide.BUY,114.56,1
OrderSide.BUY,114.56,2
OrderSide.BUY,114.55,2
OrderSide.BUY,114.55,5
OrderSide.BUY,114.55,2
OrderSide.BUY,114.55,4
OrderSide.BUY,114.55,5
OrderSide.BUY,114.55,3
OrderSide.BUY,114.54,2
OrderSide.BUY,114.54,5
OrderSide.BUY,114.54,4
OrderSide.BUY,114.54,2
OrderSide.BUY,114.53,3
OrderSide.BUY,114.53,2
OrderSide.BUY,114.53,1
OrderSide.BUY,114.53,1
OrderSide.BUY,114.52,2
OrderSide.BUY,114.52,2
OrderSide.BUY,114.51,3
OrderSide.BUY,114.5,3
OrderSide.BUY,114.5,2
OrderSide.BUY,114.5,3
OrderSide.BUY,114.49000000000001,1
OrderSide.BUY,114.46000000000001,3
OrderSide.BUY,114.45,1
OrderSide.BUY,114.45,3
OrderSide.BUY,114.43,1
OrderSide.BUY,114.43,5
OrderSide.BUY,114.43,6
OrderSide.BUY,114.43,4
OrderSide.BUY,114.43,1
OrderSide.BUY,114.42,3
OrderSide.BUY,114.42,1
OrderSide.BUY,114.41,4
OrderSide.BUY,114.39,4
OrderSide.BUY,114.24000000000001,1
OrderSide.BUY,114.22,2
OrderSide.BUY,113.59,4
OrderSide.BUY,113.57000000000001,4
OrderSide.BUY,113.57000000000001,1
OrderSide.BUY,113.57000000000001,3
OrderSide.BUY,113.57000000000001,1
OrderSide.BUY,113.57000000000001,3
OrderSide.BUY,113.56,4
OrderSide.BUY,113.56,1
OrderSide.BUY,113.56,1
OrderSide.BUY,113.55,1
OrderSide.BUY,113.54,1
OrderSide.BUY,113.51,4
OrderSide.BUY,113.51,6
OrderSide.BUY,113.48,4
OrderSide.BUY,113.47,3
OrderSide.BUY,113.38,2
OrderSide.BUY,113.38,2
OrderSide.BUY,113.37,4
OrderSide.BUY,113.37,1
OrderSide.BUY,113.37,5
OrderSide.BUY,113.37,1
OrderSide.BUY,113.37,1
OrderSide.BUY,113.36,2
OrderSide.BUY,113.36,2
OrderSide.BUY,113.36,1
OrderSide.BUY,113.34,1
OrderSide.BUY,113.34,1
OrderSide.BUY,113.34,4
OrderSide.BUY,113.33,4
OrderSide.BUY,113.32000000000001,1
OrderSide.BUY,113.31,3
OrderSide.BUY,113.31,3
OrderSide.BUY,113.31,1
OrderSide.BUY,113.31,2
OrderSide.BUY,113.31,3
OrderSide.BUY,113.31,4
OrderSide.BUY,113.31,2
OrderSide.BUY,113.3,1
OrderSide.BUY,113.3,2
OrderSide.BUY,113.3,2
OrderSide.BUY,113.3,2
OrderSide.BUY,113.3,2
OrderSide.BUY,113.3,1
OrderSide.BUY,113.29,3
OrderSide.BUY,113.29,2
OrderSide.BUY,113.29,1
OrderSide.BUY,113.29,3
OrderSide.BUY,113.29,3
OrderSide.BUY,113.28,9
OrderSide.BUY,113.28,2
OrderSide.BUY,113.28,4
OrderSide.BUY,113.28,1
OrderSide.BUY,113.28,1
OrderSide.BUY,113.27,1
OrderSide.BUY,113.27,1
OrderSide.BUY,113.27,6
OrderSide.BUY,113.26,4
OrderSide.BUY,113.26,2
OrderSide.BUY,113.26,4
OrderSide.BUY,113.25,4
OrderSide.BUY,113.23,7
OrderSide.BUY,113.23,4
OrderSide.BUY,113.23,2
OrderSide.BUY,113.22,2
OrderSide.BUY,113.21000000000001,5
OrderSide.BUY,113.21000000000001,2
OrderSide.BUY,113.2,3
OrderSide.BUY,113.18,3
OrderSide.BUY,113.18,2
OrderSide.BUY,113.18,2
OrderSide.BUY,113.18,2
OrderSide.BUY,113.17,3
OrderSide.BUY,113.17,1
OrderSide.BUY,113.17,3
OrderSide.BUY,113.17,1
OrderSide.BUY,113.17,4
OrderSide.BUY,113.16,1
OrderSide.BUY,113.16,2
OrderSide.BUY,113.15,2
OrderSide.BUY,113.15,2
OrderSide.BUY,113.15,3
OrderSide.BUY,113.15,1
OrderSide.BUY,113.15,3
OrderSide.BUY,113.15,3
OrderSide.BUY,113.14,3
OrderSide.BUY,113.13,3
OrderSide.BUY,113.13,5
OrderSide.BUY,113.13,3
OrderSide.BUY,113.12,2
OrderSide.BUY,113.12,6
OrderSide.BUY,113.12,1
OrderSide.BUY,113.12,2
OrderSide.BUY,113.11,2
OrderSide.BUY,113.11,1
OrderSide.BUY,113.11,5
OrderSide.BUY,113.10000000000001,2
OrderSide.BUY,113.07000000000001,2
OrderSide.BUY,113.06,1
OrderSide.BUY,113.02,3
OrderSide.BUY,113.02,2
OrderSide.BUY,113.01,4
OrderSide.BUY,113.01,2
OrderSide.BUY,113.01,2
OrderSide.BUY,113.0,2
OrderSide.BUY,112.99000000000001,5
OrderSide.BUY,112.99000000000001,3
OrderSide.BUY,112.99000000000001,2
OrderSide.BUY,112.98,3
OrderSide.BUY,112.98,2
OrderSide.BUY,112.96000000000001,5
OrderSide.BUY,112.94,2
OrderSide.BUY,112.94,3
OrderSide.BUY,112.91,3
OrderSide.BUY,112.87,4
OrderSide.BUY,112.86,1
OrderSide.BUY,112.86,2
OrderSide.BUY,112.86,1
OrderSide.BUY,112.85000000000001,1
OrderSide.BUY,112.85000000000001,2
OrderSide.BUY,112.85000000000001,3
OrderSide.BUY,112.85000000000001,1
OrderSide.BUY,112.84,2
OrderSide.BUY,112.83,2
OrderSide.BUY,112.81,2
OrderSide.BUY,112.78,1
OrderSide.BUY,112.78,3
OrderSide.BUY,112.7,2
OrderSide.BUY,112.65,1
OrderSide.BUY,112.63,2
OrderSide.BUY,112.62,3
OrderSide.BUY,112.62,2
OrderSide.BUY,112.62,2
OrderSide.BUY,112.62,1
OrderSide.BUY,112.61,4
OrderSide.BUY,112.61,3
OrderSide.BUY,112.61,1
OrderSide.BUY,112.60000000000001,3
OrderSide.BUY,112.59,1
OrderSide.BUY,112.59,4
OrderSide.BUY,112.58,1
OrderSide.BUY,112.57000000000001,2
OrderSide.BUY,112.54,1
OrderSide.BUY,112.53,5
OrderSide.BUY,112.53,4
OrderSide.BUY,112.52,1
OrderSide.BUY,112.52,1
OrderSide.BUY,112.49000000000001,1
OrderSide.BUY,112.49000000000001,1
OrderSide.BUY,112.48,1
OrderSide.BUY,112.48,3
OrderSide.BUY,112.47,3
OrderSide.BUY,112.47,2
OrderSide.BUY,112.47,5
OrderSide.BUY,112.46000000000001,1
OrderSide.BUY,112.46000000000001,1
OrderSide.BUY,112.46000000000001,1
OrderSide.BUY,112.46000000000001,3
OrderSide.BUY,112.46000000000001,1
OrderSide.BUY,112.46000000000001,5
OrderSide.BUY,112.46000000000001,3
OrderSide.BUY,112.45,4
OrderSide.BUY,112.45,3
OrderSide.BUY,112.45,3
OrderSide.BUY,112.45,3
OrderSide.BUY,112.44,1
OrderSide.BUY,112.43,3
OrderSide.BUY,112.43,2
OrderSide.BUY,112.41,1
OrderSide.BUY,112.41,3
OrderSide.BUY,112.4,3
OrderSide.BUY,112.39,1
OrderSide.BUY,112.39,2
OrderSide.BUY,112.38,3
OrderSide.BUY,112.38,1
OrderSide.BUY,112.37,4
OrderSide.BUY,112.37,1
OrderSide.BUY,112.37,2
OrderSide.BUY,112.36,4
OrderSide.BUY,112.36,2
OrderSide.BUY,112.36,1
OrderSide.BUY,112.35000000000001,1
OrderSide.BUY,112.33,2
OrderSide.BUY,112.32000000000001,2
OrderSide.BUY,112.31,1
OrderSide.BUY,112.3,2
OrderSide.BUY,112.3,1
OrderSide.BUY,112.29,2
OrderSide.BUY,112.28,1
OrderSide.BUY,112.27,4
OrderSide.BUY,112.27,2
OrderSide.BUY,112.27,1
OrderSide.BUY,112.26,2
OrderSide.BUY,112.25,2
OrderSide.BUY,112.24000000000001,4
OrderSide.BUY,112.23,4
OrderSide.BUY,112.23,3
OrderSide.BUY,112.23,2
OrderSide.BUY,112.22,3
OrderSide.BUY,112.2,1
OrderSide.BUY,112.19,1
OrderSide.BUY,112.19,3
OrderSide.BUY,112.19,1
OrderSide.BUY,112.18,1
OrderSide.BUY,112.18,1
OrderSide.BUY,112.18,4
OrderSide.BUY,112.17,6
OrderSide.BUY,112.16,5
OrderSide.BUY,112.15,6
OrderSide.BUY,112.15,2
OrderSide.BUY,112.15,3
OrderSide.BUY,112.14,1
OrderSide.BUY,112.14,3
OrderSide.BUY,112.13,2
OrderSide.BUY,112.13,1
OrderSide.BUY,112.13,3
OrderSide.BUY,112.13,3
OrderSide.BUY,112.11,1
OrderSide.BUY,112.11,1
OrderSide.BUY,112.10000000000001,2
OrderSide.BUY,112.09,1
OrderSide.BUY,112.09,2
OrderSide.BUY,112.09,2
OrderSide.BUY,112.08,1
OrderSide.BUY,112.06,5
OrderSide.BUY,112.06,2
OrderSide.BUY,112.05,5
OrderSide.BUY,111.85000000000001,2
OrderSide.BUY,111.85000000000001,2
OrderSide.BUY,111.81,1
OrderSide.BUY,111.79,1
OrderSide.BUY,111.76,4
OrderSide.BUY,111.75,2
OrderSide.BUY,111.73,5
OrderSide.BUY,111.72,3
OrderSide.BUY,111.72,2
OrderSide.BUY,111.72,3
OrderSide.BUY,111.71000000000001,3
OrderSide.BUY,111.71000000000001,2
OrderSide.BUY,111.69,1
OrderSide.BUY,111.65,4
OrderSide.BUY,111.64,2
OrderSide.BUY,111.60000000000001,1
OrderSide.BUY,111.57000000000001,4
OrderSide.BUY,111.51,3
OrderSide.BUY,111.45,2
OrderSide.BUY,111.10000000000001,2
OrderSide.BUY,111.10000000000001,3
OrderSide.BUY,111.10000000000001,3
OrderSide.BUY,111.10000000000001,2
OrderSide.BUY,111.08,5
OrderSide.BUY,110.97,3
OrderSide.BUY,110.97,1
OrderSide.BUY,110.97,2
OrderSide.BUY,110.97,2
OrderSide.BUY,110.97,1
OrderSide.BUY,110.96000000000001,3
OrderSide.BUY,110.96000000000001,1
OrderSide.BUY,110.96000000000001,6
OrderSide.BUY,110.95,3
OrderSide.BUY,110.91,2
OrderSide.BUY,110.9,1
OrderSide.BUY,110.9,4
OrderSide.BUY,110.9,2
OrderSide.BUY,110.89,4
OrderSide.BUY,110.89,3
OrderSide.BUY,110.88,2
OrderSide.BUY,110.84,1
OrderSide.BUY,110.83,1
OrderSide.BUY,110.83,3
OrderSide.BUY,110.82000000000001,1
OrderSide.BUY,110.82000000000001,3
OrderSide.BUY,110.79,1
OrderSide.BUY,110.76,4
OrderSide.BUY,110.74000000000001,3
OrderSide.BUY,110.72,3
OrderSide.BUY,110.69,5
OrderSide.BUY,110.66,1
OrderSide.BUY,110.66,2
OrderSide.BUY,110.66,3
OrderSide.BUY,110.66,1
OrderSide.BUY,110.65,1
OrderSide.BUY,110.64,6
OrderSide.BUY,110.63,3
OrderSide.BUY,110.63,1
OrderSide.BUY,110.61,1
OrderSide.BUY,110.60000000000001,5
OrderSide.BUY,110.60000000000001,3
OrderSide.BUY,110.58,1
OrderSide.BUY,110.57000000000001,3
OrderSide.BUY,110.56,3
OrderSide.BUY,110.56,4
OrderSide.BUY,110.55,6
OrderSide.BUY,110.54,3
OrderSide.BUY,110.52,3
OrderSide.BUY,110.52,2
OrderSide.BUY,110.49000000000001,4
OrderSide.BUY,110.49000000000001,1
OrderSide.BUY,110.48,1
OrderSide.BUY,110.48,2
OrderSide.BUY,110.48,6
OrderSide.BUY,110.44,1
OrderSide.BUY,110.42,2
OrderSide.BUY,110.42,1
OrderSide.BUY,110.38,1
OrderSide.BUY,110.36,2
OrderSide.BUY,110.32000000000001,1
OrderSide.BUY,109.71000000000001,2
OrderSide.BUY,109.63,3
OrderSide.BUY,109.57000000000001,8
OrderSide.BUY,109.55,2
OrderSide.BUY,109.54,2
OrderSide.BUY,109.54,1
OrderSide.BUY,109.54,2
OrderSide.BUY,109.53,2
OrderSide.BUY,109.52,1
OrderSide.BUY,109.51,4
OrderSide.BUY,109.5,1
OrderSide.BUY,109.49000000000001,2
OrderSide.BUY,109.48,2
OrderSide.BUY,109.45,2
OrderSide.BUY,109.42,2
OrderSide.BUY,109.41,3
OrderSide.BUY,109.4,7
OrderSide.BUY,109.39,1
OrderSide.BUY,109.34,4
OrderSide.BUY,109.31,1
OrderSide.BUY,109.31,1
OrderSide.BUY,109.31,1
OrderSide.BUY,109.31,2
OrderSide.BUY,109.31,1
OrderSide.BUY,109.31,5
OrderSide.BUY,109.3,3
OrderSide.BUY,109.3,4
OrderSide.BUY,109.3,2
OrderSide.BUY,109.22,2
OrderSide.BUY,109.21000000000001,2
OrderSide.BUY,109.19,2
OrderSide.BUY,109.18,1
OrderSide.BUY,109.17,1
OrderSide.BUY,108.78,3
OrderSide.BUY,108.78,3
OrderSide.BUY,108.77,5
OrderSide.BUY,108.77,5
OrderSide.BUY,108.75,3
OrderSide.BUY,108.74000000000001,1
OrderSide.BUY,108.73,2
OrderSide.BUY,108.73,2
OrderSide.BUY,108.72,1
OrderSide.BUY,108.71000000000001,1
OrderSide.BUY,108.71000000000001,1
OrderSide.BUY,108.7,2
OrderSide.BUY,108.7,3
OrderSide.BUY,108.7,2
OrderSide.BUY,108.7,1
OrderSide.BUY,108.68,3
OrderSide.BUY,108.66,4
OrderSide.BUY,108.66,2
OrderSide.BUY,108.66,3
OrderSide.BUY,108.65,4
OrderSide.BUY,108.63,2
OrderSide.BUY,108.61,2
OrderSide.BUY,108.60000000000001,2
OrderSide.BUY,108.59,2
OrderSide.BUY,108.58,1
OrderSide.BUY,108.52,2
OrderSide.BUY,108.46000000000001,4
OrderSide.BUY,108.37,5
OrderSide.BUY,108.32000000000001,4
OrderSide.BUY,108.3,3
OrderSide.BUY,108.3,2
OrderSide.BUY,108.29,2
OrderSide.BUY,108.29,1
OrderSide.BUY,108.27,2
OrderSide.BUY,108.27,2
OrderSide.BUY,108.25,2
OrderSide.BUY,108.23,1
OrderSide.BUY,108.23,5
OrderSide.BUY,107.69,3
OrderSide.BUY,107.69,1
OrderSide.BUY,107.69,2
OrderSide.BUY,107.69,5
OrderSide.BUY,107.68,2
OrderSide.BUY,107.68,2
OrderSide.BUY,107.68,1
OrderSide.BUY,107.68,1
OrderSide.BUY,107.68,3
OrderSide.BUY,107.67,2
OrderSide.BUY,107.65,3
OrderSide.BUY,107.65,3
OrderSide.BUY,107.65,2
OrderSide.BUY,107.65,2
OrderSide.BUY,107.64,2
OrderSide.BUY,107.64,2
OrderSide.BUY,107.64,1
OrderSide.BUY,107.64,3
OrderSide.BUY,107.63,2
OrderSide.BUY,107.62,1
